text,label,label_name,split,dataset
"This is the second copy of this book I have purchased. My 13yo nature-lover refers to it often. However, he lost his original copy and insisted he had to have another. Of course, two weeks after we replaced it the old one was found on his sister's bookshelf! The photographs are beautifully detailed, it is small enough to fit in a backpack, and the cover is quite durable.",1,Positive,train,amazon
"I checked this book out of the library after reading rave review after rave review.I wanted to like it, I really did, but I honestly cannot understand all the high marks. To me the book reads as if it were written by a 6th-grader. Characterization and storyline aside, the language itself is what turned me off. It seemed stilted, contrived, lacking in fluidity, and devoid of any real color; an amateurish effort at best.Perhaps this reads better in its native tongue, but the translation I read was atrocious. ",0,Negative,train,amazon
"Looking at this collection really shows the diversity in Hokusai's long career. In one of the essays, the writter comments that Hokusai changes his style so much that his work looks like the work of a different artist. The breath of this volume helps the viewer see how creative and inventive this master is. What I like about Hokusai is that his personal life is just as interesting as his work. The essays included do a good job placing the differnent periods in context with the times and Hokusai's own massiv",1,Positive,train,amazon
Great photos if you can get the paper to load. Paper jam after paper jam. Scanned images below average quality. Copies below average quality. Buyer beware!,0,Negative,train,amazon
"If you are learning anatomy, this is a great resource. Great explanations, illustrations and easy to follow suggestions for creating your own realistic drawings.",1,Positive,train,amazon
"Very thorough, easy to follow details on training protocols and techniques. Useful for the out-of-shape beginner as well as those more advanced in training.",1,Positive,train,amazon
"I loved this movie when I was little and so do my children. A lot of reviewers have complained about death being a theme, but I disagree about that being a bad thing. Death is a very real part of the world and kids shouldn't be sheltered from it. I don't let my kids watch blood and guts movies, but the spider's very natural death is something I have no problem with.I also really love the music in this movie. The songs range from fun to poignant. I still know them all by heart from my own childhood.",1,Positive,train,amazon
"Brave New World is the most unusual novel that I have ever read. As one who has been a reader for a very long time, this was by far the most odd, slightly scary honestly in its intelligence and it is completely AWEsome. I've read all types of novels- from older to the more modern, and Aldous Huxley (though so far this is the only novel by him that I've read) is easily the best author. His writing- though with beautiful, high vocabulary and complex sentences- is easy to understand. The novel is simply beauti",1,Positive,train,amazon
For Tactical shooting it is great. I have had for a month and love it. Easy to install and move between weapons. Only product I would replace it with on my SR556 is the MVF-515 from Crimson Trace that would stay on that weapon. Huge difference in price between this cost effective unit and the MVF. Would buy again if needed. Service from AMAZON was great.,1,Positive,train,amazon
"I have met and seen George in his true enviornment, if he must submit this ruse, I suppose his must live with it. ONE MUST REMEMBER TO FEEL HIS ROOTS, and remember to live them.We are not larger than life itself, K.",0,Negative,train,amazon
I love the American version with Maria Bello.watching it on my Kindle fire. Hope they do another season.but Helen mirrens version is $4.99 an EPISODE to rent ??seriously?I will be adding this to my Netflicks.No way am I paying that much per show.,0,Negative,train,amazon
"dear sir,I want the second hand pc. for configration in celron/p-III.please send me rate and configration for second hand celron & p-III.",0,Negative,train,amazon
"Due to a past positive experience with Topeak Customer Service (on a broken bike pump - my fault), I was sold on this company. So when I needed a new computer and saw one by Topeak I checked it out. The features were all that I wanted and it looked simple to use and easily readible. Also, the price could not be beat ($10). It was an excellent choice. It was also easier than other bike computers to install and get set up to use. I am very happy with this purchase and will continue to check out Topeak product",1,Positive,train,amazon
"The lights that I received are absolutely not as pictured. The product description is vague if not poor.The lights received are much smaller than in the photo (an inch in diameter). They are useless as illumination. I live in a high-sun area and have placed the charger in a position where it gets sun from dawn to dusk. The cord from the charger and the lights is long, which allows you to place the charger on the roof. In the end they are not worth the price.",0,Negative,train,amazon
"This book is about 2012 end-time predictions rather than actually ""decoding the lost science of prayer and prophecy"". Just a disappointing read.",0,Negative,train,amazon
"Let me stress to you that this movie IS NOT funny. It may be one worst movies I've seen. I couldn't even sit through it. Don't even waste your time watching this movie, it will waste brain cells that could be used by something more interesting (like sniffing glue for example LOL...that is actually funnier than the movie gets) I suggest that if you haven't watched it spare yourself.",0,Negative,train,amazon
"This movie was a fleeting diversion, nothing more. And that's about the only positive thing I can say about it. The story took forever to get started and wasn't even worth waiting for and the characters were insufferable, especially that annoying guy who was in ""Deep Rising"" and the brother of that Frasier's love interest. The movie would've been better if the Mummy had offed him. The special effects are decent, I suppose but they're not enough to make me want to watch this turkey again.",0,Negative,train,amazon
"The Stones of Summer is extraordinary-stories within stories, transitions, surprises. A book of remarkable range that we missed 30 years ago, but we have now been given a second chance. In these difficult times, we have been given an unexpected gift and in turn I thank Mr. Mossmann for his brilliant work and all those who have made this reissue a reality.",1,Positive,train,amazon
"this is her son sam (age 15), got the gun in about two weeks, it worked for a few shots then broke. i took it to a airsoft store to fix and they said a pin had fallen out an messed up the gears, and a piston had broke. this had really made me mad. it is going to cost almost $60 to get it fixed. it cost me almost half the guns price to get it fixed. cheap gun it would be better to go with an american made gun like ECHO1 USA, not a cheaply made gun in china or japan.",0,Negative,train,amazon
"What a pile of poop, this is a very , very boring film, and stripped of the gore scenes, you better save your money for something better, banned in the UK, if you saw this version you would think we were all mad in the UK, uncut version - The Anthropogous Beast - hmmm - quick somebody get the uncut version - Anchor Bay?",0,Negative,train,amazon
"This is such a special story, one that I never get sick of reading. Steinbeck paints such a vivid picture of the characters that I actually became attached to them. Of all the stories I have read I have never become so distraught at the death of certain characters as I have with this book. The characters are so life-like and you are sure to be able to relate with them, and even know people like them (especially Cathy). Please read this classic, if you do you the characters will become old friends (and enemi",1,Positive,train,amazon
"Please, Please bring this one back. It's light, fun & apparently really missed by others. This is a terrific summer scent.",1,Positive,train,amazon
"Placed an order on 09/08/04, today is 10/08/04.I've been waiting for 1 month already and it still has not been shipped!!!Are you challenging the customers' patience???",0,Negative,train,amazon
The book is an excellent step-by-step process for writing a book proposal. Now if I could just get my proposal written!,1,Positive,train,amazon
"End of Days is one of those bothersome, tiring films that take a cliche and ride it for all its worth. In the meantime, viewers are subjected to a bad, done before script,hammy acting, and violence out the wazoo! I had some higher hopes for this film ( at least as far as you can hope for with a Schwarzenegger film)as the trailers made it look like he was typed a little bit out of cast. But as soon as Arnold has to save Robin Tunney from the the incarnation of the Devil ( played very badly by the usually enj",0,Negative,train,amazon
"The story is talking about desert and dune, but the book is actually like ocean, with not only bellowing plot surface, but also unfathomable thought-provoking depth.Actually I read three sf books in a row in two months: Speaker for the Dead by Orson Scott Card, Blood Music by Greg Bear, and this Dune by Frank Herbert. The first one was disappointing, and the second one was just so-so, compared to the third one, the real masterpiece in sci-fi world.The highest score is 10? I'd rather give it a 12. :)",1,Positive,train,amazon
"amazing wonderfull any people around my edge will be happy to enjoy this eantactic collection ,thanks amazon for the oportunity",1,Positive,train,amazon
"I've been wearing Chucks for years now, but the pair that I purchased from shoezoo fell apart after 2 months. The sole of the shoe completely ripped off the rest of the shoe, and I've only used these shoes for casual walking. Pretty ridiculous.",0,Negative,train,amazon
"It has so many parts. Colorful. Very nice for small and even older children. My grandchildren love the animals, also how they can set it up. Great for take along!",1,Positive,train,amazon
"GOD DAMN, THIS IS THE WORST ALBUM EVER CREATED EVER!!! EVERY SONG ON THIS IS A BIG TURD. THE STONES WERE AMONGST THE WORST BANDS IN HISTORY ALONG WITH LYNYRD SKYNYRD. NIRVANA NEVERMIND IS A BILLION TIMES BETTER. GO GET THAT INSTED.",0,Negative,train,amazon
"This game is horrible!!! I played it at Best Buy and it sucked so bad I couldn't play it for that long!!! The graphics are horrible, I mean the players don't look good!!! It looks like they have generic faces!!! The graphics are nowhere near Major League Baseball 2k5 or MVP 2004 or 2005!!! The gameplay is the worst I have ever seen in a baseball game!!! Don't buy this game!! Wait until MLB 2k6 comes out!! It already looks like it has alot better graphics and gameplay, plus it has the World Baseball Classic!",0,Negative,train,amazon
"I have been reading, and learning from step by step for a year. It has taught me so much spanish because I have let it. It should be used while using other materials and resources. I know more spanish than people who have studied for a few years. I am now able to help my son with his spanish homework. This book is wonderful.",1,Positive,train,amazon
"The current status of Hip-Hop--like the current status of Heavy-weight boxing--is rife with cats and chicks taking dives and pulling punches for instant fame, their names in neon and the Big Payoff. As a result, there are no real contenders willing to challenge other artists and listeners. While Hill's album has bright moments, the music is dull and repetitive, her vocal range is limited, and she tends to oversimplify situations. When you put this album within the context of current music, it is being laude",0,Negative,train,amazon
"The picture quality is good, but when you take the flash off you have to hold still to take a picture or it will blur. If you have the flash on and you are moving or are in a car taking a picture it will not blur.Overall i really like this camera and the wide viewing screen is awesome",1,Positive,train,amazon
"The Two Towers is a great and provoctive book, in my mind one of the best books of the century. J.R.R. Tolkien should have recieved a nobel prize for his works. It displays the greatest examples of fantisy and fiction in the modern and ancient world.His creatures have set the stage for all of the current and future storytellers. Tolkiens collection of creatures runs fromkobolds to hobbits he is the epitimy of what all fantisy writers should be like.The Two Towers I believe is his best book in the trilogy an",1,Positive,train,amazon
"Finally, a REAL movie. What makes this movie so great is that it tells it like it is. All those fake shows you see on t.v. like Dawson's Creek and Touched by an Angel are bull-. Those shows tell every body how they would like it to be, and not how it really is. The majority of this country has lived or is living the lives of these ""kids"". Even though it may be sad, its true, and it's about time we had a movie everyone can relate to. If you haven't seen this movie yet, or even if you don't want to, you shoul",1,Positive,train,amazon
"Great book. Says that I need more words for review, so here are some more. This is ridiculous Amazon! Ok",1,Positive,train,amazon
"Having read your previous reviews, I was struck by one glaring omission: a mention of the glorious scenery of the Cotswolds and the garden featured as Helen Mirren's home (one which I happen to know and is even more beautiful than it appeared). For anyone interested in England or gardening, the movie is worth seeing just for those features, aside from the simple ""niceness"" of the story, and the acting of Clive Owens, Helen Mirren and David Kelly. A wonderful bit of entertainment - what a shame we don't see ",1,Positive,train,amazon
"I bougth halo 1-3 book package, so far I read the fall of reach and I am reading the flood, but I already can tell the fall of reach it's and outstabding book from eric, he refer's so many details specially in the space battles, it makes you imagine the cruisers the fights the crossfire, its exciting, I never in mi life read a book so fast, every time I decided to stop mi head did't stop imagine what will happen next or how it would look like.",1,Positive,train,amazon
"THE SPIRITUAL TOURIST: A PERSONAL ODYSSEY THROUGH THE OUTER REACHES OF BELIEF, is a personal chronicle of the author Mick Brown's spiritual peregrinations around the globe searching for...well, just plain searching. The author's search for far-flung spiritual gurus takes him from the peaks of the Himalayas to the foothills of the Appalachian Mountains and all points in between. Though Brown approaches his journey with the skeptical eye of a journalist and is forthright in his opinions, he never writes with ",1,Positive,train,amazon
"I remember this movie when it first came out. It was eye candy then, it's eye candy now. The plot is really thin, but who's watching it for the plot?I'm glad I bought it.",1,Positive,train,amazon
"This game is only for kids and if you play the game for a while you will get bored unless you are usually the age of 8 or under. The game is cute. I'm not looking for cute games. I mean shooting water, getting slimed, and doing a food fight is for kids. When you buy it, you will only like the games for probably like the game for 3 days unless you are a big Nickelodeon freak.",0,Negative,train,amazon
K&N makes great air filters. This post is more about amazon. Make sure you double check your motorcycles correct fit on K&N web site. Amazon lets products in the search criteria that are wrong even if you type in everything specific to your bike.,0,Negative,train,amazon
One of my most favorite movies of all time. I love Michael Douglas and Melanie Griffith is not the best actress in the world but does an amazing job with this movie. I dont like to watch movies over and over but this one is a classic. Even if you have watched it 50 times you can still get into the suspense and drama.,1,Positive,train,amazon
"This book will not prepare you to pass the SQL 200 #70-228 exam. The questions on that exam are much more detailed (scenario-based) than what is offered through the book. You'll think you're cruising right along when you score 90% overall on the practice exams...only to find that the software is telling you that you scored 15 out of 12, or 140% on some section. Additionally, the software will only allow you to select one answer, and will tell you that only one answer is correct, when in fact, there are two ",0,Negative,train,amazon
A very good movie. I love the music in it and I also Love the fact that the actors actually did there own singing. I recommend this movie for anyone that loves music and is into based on true story movies.,1,Positive,train,amazon
"I devoured this book in two days. The author's writing style compels you to keep turning pages...you have to find out what (usually awful) It is kind of like seeing roadkill, you want to look away, but you just have to find out what the heck that thing was... I found the book to be somewhat disturbing in several parts. When I got done, I felt satisfaction at being finished with it, but unable to really recommend it to anyone in that it really was depressing to follow all the characters through bad choices a",0,Negative,train,amazon
I have seen some pretty bad movies in my day but this has to be the worst. From beginning to end the plot was mindless and the acting was horrible. If there is anyone out there who actually liked this movie I think they may need to spend some time in therapy.,0,Negative,train,amazon
"I love the idea of this book. Trying to figure out how much $ one needs to retire based not just on costs of basic necessities but also taking into account the lifestyle one hopes to achieve.However, I didn't find it well-written. He rambles, he throws in all kinds of random information and interviews around, but without really making a coherent, linear argument.And, good heavens! Everyone he talks to and all his own thought processes seem to lead to one conclusion: a person needs many millions of dollars i",0,Negative,train,amazon
"This book is very easy to comprehand and touches the basic of many aspects of financial statement analysis. I am an MBA-1 student. Of course, someone will have a different view depending on which MBA she/he is pursuing.",1,Positive,train,amazon
"Begs comparisons to Keitel's original and fails on every level. It never creates sympathy for the gritty immoral world this cardboard cutout inhabits. It's easily Cage's worst performance and the all time worst use of music in a drama ever. Unlike man of steel Keitel, this clown would have overdosed or been shot 10 times over. Any rookie cop could point out a dozen giant plot holes.",0,Negative,train,amazon
"This movie presents a different story altogether than the one LeCarre wrote. The plot line of Harry and Marta was not the unspoken love story of the book, and the ending in no way resembled LeCarre's tale. The verbally explosive scene at the tailor shop makes Harry the one who gets upset, rather than Mickey (via Harry's humiliation of him), giving Mickey's suicide a different motivation entirely. The episode where Harry moves Mickey's body and cleans up Mickey's apartment is left out. Louisa is given an alt",0,Negative,train,amazon
"One of the best films of 2009. Behind AVATAR, STAR TREK and MOON. This is a rare breed of film, almost unlike any other where I had to immediately re-watch the film to fully appreciate and savor all the unexpected twists and turns. Also, the film is a gem for the fact that only at the end does one realize that what you think you have been watching has in fact been a 'trick' and that the story was telling you something else all along. One of the recent reviewers on Amazon stated that he didn't understand wha",1,Positive,train,amazon
"Here's another Italian cannibal movie and I continue to find there isn't much exciting about this genre. Again, we have mostly controversy over killing animals which I really don't find either disturbing or entertaining at all.I am also a little bored at seeing Kerman in another movie.There really was one scene where they could have taken the movie 'too far' but they held back.I was hoping they would take things too far.",0,Negative,train,amazon
Earings are too big...no way of knowing they were as big as they are...nothing i will wear....,0,Negative,train,amazon
My gosh! I rent a movie that is UNCENSORD and rated NC-17 and I expect MORE! This movie was a tottal let down and a waste of my money! I expected so much more! So all you people willing to waste a little more than a dozen greens on this cruddy movie DONT!,0,Negative,train,amazon
"this album could NOT be worse. There are many good singers that come out of the Idol shows - Kelly Clarkson has a soothing, big voice that gives me a shiver up my spine everytime; Will Young has an individual voice that really shines and impresses me; Tamaira Grey is not the best but still has an amazing voice; i think Guy Sebastian is also brilliant, so is Michelle McManus; and, of course, the new American Idol has - in the top twelve - at least six good singers: camile velasco & fantasia barrino are my fa",0,Negative,train,amazon
"While Claire Danes is stunning in this slow, boring action flick, I found the film to be less than entertaining. The premise for ""The Mod Squad"" is excellent, and could have been just great, but the plot falls short of anything expected by the viewer. Although this movie is definitely not worth buying, it's a good choice for video rental.",0,Negative,train,amazon
I bought this to help my grandchildren learn to multiply better. I hope it works. It will if they actually use it. It shows a problem and when you press the key it will give you the answer. The idea is to guess the answer before you push the button. I'm crossing my fingers that it will help and that they will have fun using it.,1,Positive,train,amazon
Th' Squidbillies kin be watched on over an' on over agin. Th' episodes is so fast thet yo' miss most of it th' fust few times through. Eff'n yo' like hilarity made by 'mericans in 'merica fo' 'mericans then this hyar is th' video fo' yo'! Fry mah hide!!,1,Positive,train,amazon
"This is a GREAT CD for those with insomnia. I requested the CD for Christmas and that was the last day that I listened to it. Most of the songs are corny and the rest are over played on the radio. So if you are thinking of buying this CD Run, Run far! I hope this helps!",0,Negative,train,amazon
"Cutting edge future scope never before seen. Images of a wet dirty L.A. run by large corporation cut-throat underworld boss. Rutger Hauer and Harrison Ford, enemies in a hate triangle with the system. Great Movie! END",1,Positive,train,amazon
"I live in the states, I don't even really listen to techno, but this guy is incredible! I discovered him last night, and I have not stopped listening to it. Each and every track is original, great to dance to, or simply to listen to while doing something else.",1,Positive,train,amazon
"By using a narrow view of historical religious expansionism, Phillips almost acts as an apologist for the religious right. It would be better if it had been written from a non-biased political view point.",0,Negative,train,amazon
I am very pleased with this set of tapes. I have read all the books and now it's fun watching the movies. I'm pleased with the quality of the tapes. A very satisfactory transaction.,1,Positive,train,amazon
"I am a sandra Bullock fan, I love her acting style, plus she is a beautiful person that shines through the movies she's been in. I got a good laugh out of this movie. It was well done by both actors. If you want to see a movie that will have you in stitches, then this is a great pick. I also recommend seeing this movie on a Sunday.",1,Positive,train,amazon
"The first time I listened to this (on cassette), I met a beautiful woman. Four years later, we gave copies of the record to everyone in our wedding party. Now our son has the cd. This is the album that introduced me to Big Joe Turner, and while I now own virtually recording he made, this is the disc that gets played the most, 25 years later. It's the best late-night album I know--not as background music, but to listen to the way you'd listen to old friends. The recording is intimate, and while it's true tha",1,Positive,train,amazon
"This is a cool addition to your child's Brio train set if you own the battery powered autostop engine. When you flip the switch to the off position, the engine automatically stops at the switch. When the switch is flipped on, the train proceeds on its way. Our son likes to use the switch to stop the train near the station to let cars go over the crossing. It adds another dimension to the set.",1,Positive,train,amazon
"This compilation brings back many wonderful memories. This is timeless, classic love songs blended in with just a bit of a beat. Kudos to reviving the beautiful ""Ships"" and ""When October Goes"" but couldn't you have considered ""All the Time""? Oh, well, Barry's back, and that's enough for me!",1,Positive,train,amazon
"I was really looking forward to watching the movie. As the story unfolded, I kept thinking it was going to get better. Alas, I was so bored that I turned it off after an hour. If you like the actors or are big into musicals, then maybe this won't be your opinion. Yes, they are certainly a talented group of actors/actresses with wonderful vocal cords, it just seemed like a dozen other 'somebody crawled out of anonymity to fame story'. I felt the dialogue dragged as if someone just retold an old story but fre",0,Negative,train,amazon
"I remember seeing a glimpse of this film a long time ago and didn't think much of it. A month ago, I watched the whole thing for the first time and thought it was interesting. I know Michael Myers wasn't in it and that's ok. But still, John Carpenter produced it and if anybody's a fan of John Carpenter as I am, it should be part of their Carpenter collection or Halloween collection. One of my favorite things about this movie is the music. I thought John Carpenter did a great job. I bought the soundtrack and",0,Negative,train,amazon
"I'll have to reserve a higher rating until I finish this saga. I think I will have to agree with the previous reviewer that gave a low rating. The dialog is so stilted I can't believe what I am reading. I AM a Belva Plain admirer, but her writing here leaves much to be desired.Back to this unbelievable couple and their disolving marriage.",0,Negative,train,amazon
"1983 hit album ""In Heat"" is one of my all time favorite CDs. It includes ""Talking In Your Sleep"" oft-played 80's hits. But you can dig it out more from this CD. Rock You Up is Hewy Lewis styled uptempo fun pop rock. One In A Million is another hit from this album. My personal pick is ""Digging On You"", a bit similarly styled as The Hooters' ""And We Danced"". I'm HIP is really fun hip/rock that will please the appreciators of J.Geils Band or The Knacks. Dig much from this CD. Recommended for The Hooters, J.Gei",1,Positive,train,amazon
really great movie packed with a lot of action keeps you off on the edge you don't get bored or tired of watch it always something happening,1,Positive,train,amazon
"I'm a true Jane Austen fan....have read every book many times over and watched every BBC production. I was completely put off by the sight of Anne Hathaway's thong underwear showing through her cotton nightgown in the candlelight. Am I only one disturbed by this? For me, this was like reading a huge type-o in a pretty good book. It stopped me dead, I couldn't enjoy the rest of the movie and it's the only thing about the film that stands out in my mind. I'm pretty sure that's what editing is for...but maybe ",0,Negative,train,amazon
It's easy to use and the food tastes good. I love the fact that the time it says it takes to make something really is that the time it takes to make it. So many quick cookbooks assume that you have a su chef prepping for you.Can't say enough good things about this book.,1,Positive,train,amazon
"Most Clay fans are buying from 2 - 10 copieseach to help boost his sells! This isunfair giving us a false number of peopleactually buying! But how else can theykeep him in that number one spot withthat slop! Yeah,he's number one all right!A one star rating!!!!",0,Negative,train,amazon
"Truly a magical journey within an educational atmosphere! This story develops characters with character. It certainly deserves a read from any and all ages. As a former educator, I highly recommend this book for the classroom, for the home and for anyone's personal library. Also, the illustrations are those found in creative minds whose imaginations have evolved from reading books such as this one. Because of the environmental perspective of the story, it has more substance than Harry Potter. The Harry Pott",1,Positive,train,amazon
"If you have ever read ""Animal Farm"" by George Orwell,then you will enjoy ""Lord of the Flies"". ""Lord of the Flies"" is a book that demonstrates how society deals with war, and also serves as a warning bell to society to show people what could happen if they don't react more civilized in a time of crisis. Golding symbolized this situation with children stranded on an island forced to live by themselves and under their own rules. This is a great book if like political/war novels or if like Goerge Orwell since b",1,Positive,train,amazon
"What an incredible collection of the Thin Man series. A total of six movies and a seventh was a bonus about the two stars, William Powell and Myra Loy. This was a gift and we were able to watch three of the movies before our house guest left after the holidays. I was sad to see the gift go, ha ha. No seriously, I highly recommend this set of The Thin Man series..",1,Positive,train,amazon
"love that dog is not that great in all because he just buys a dog then at the end it gets ran over by blue car.I don't like it because it repets the same thing over and over and it gets anoing, like at the end of the book it says that blue blue car speeding down the road road road so fast. That is anoing and boring.If you want to read this book go ahead but if you are board then you shood of have listened to me and not of have read the book. If you like reading boring books than this is the book for you!!",0,Negative,train,amazon
"I first picked up 'The Satanic Mill' when I was in Primary School. Now, seven years later, the book popped back into my head and I remembered how much I had loved it when I first read it all those years ago. So I bought a copy, and read it - and despite an ice-age of seven years, I still loved it.",1,Positive,train,amazon
Charged it like the directions said. Turned it on and used it for 5 minutes before it just shut off. Figured out that it would work if I jammed the button in but that's not how it's supposed to be and made it impossible to use. I don't recommend this brand.,0,Negative,train,amazon
"Go to Stiflers bonus materials section. Press down on your remote to access the second set of bonus materials. Once there, press up on your DVD remote control and the Bonus Materials headline will turn red. Select this for an amusing treat featuring three members of the cast.",1,Positive,train,amazon
This is what is in the dictionary under wack. I can't belive that this many people bought this (...) The hot boys are just a fad like bellbottoms. (...) If you think this is what rap is about u just plain stupid and I'm glad this hot boy stuff is almost over wit. When some of my friends play this crap in the car I just rather get out and walk.,0,Negative,train,amazon
"What's not to like? Here we find Ray Bryant in a back-up role, playing with a group of Prestige artists, the likes of which may never play together again.You can almost smell the cigarette smoke and stale beer as this band swings through a sweet collection of gritty but polished bluesy treats...all of which harken back to that strange point in time when no one knew what would become of rock.Recorded in '58, it is clear these guys were ahead of their time.This album combines gritty blues, slick big-band rips",1,Positive,train,amazon
"After 3 months I finally completed all four cases. I had to step awaaaaaay from the computer many many times to avoid throwing it out a window. I know, I know, don't kill the messenger. The game would be wonderful if not for the fact that it randomly CRASHES and every footstep has to be saved or potentially lost forever. Legacy sucked every ounce of fun out of the Law & Order series with this one, but my own sheer determination made me finish the cases. I hope they fix the problems with the next one. I thin",0,Negative,train,amazon
"I was very excited to receive ""A Love Supreme"". It was shipped fast and the packaging looked good. I immediately opened it up and go to play it but alas the record was snapped in half. Heartbreaking! Now I have to ship it back because this order from the shipper - NorAm International Partners doesn't have a replace item for this product. BOOOOOOO!!!!!",0,Negative,train,amazon
"I'm giving Travels w/ Charley two stars because at least there aren't any typos, and there are very few hyphenated words appearing in the middle of sentences.The problem with TWC is that all the white space between text sections has been removed (rather, overlooked), but the non-indent of the new opening paragraph remains. What that means for the reader is confusion as the chapters are a collection of non sequiturs.Conclusion: Sloppy (even contemptuous) text to Kindle conversion.",0,Negative,train,amazon
"Without reading it first, I chose this book to be part of my son's summer book club, because I thought it would be fun for the kids to read the book and then go see the movie. I read the book on the way to and from a SF Giant's game (Go Giants!) and was extremely disappointed. The story was dry and lacking in character development. The book zipped through events with very little detail. I honestly think that if this book were submitted to a publisher now, that it would be rejected. It's a cute idea for a bo",0,Negative,train,amazon
"The VHS copy was less than 1/3 the quality of the copy I made from TV. It is a great film, but the copy being distributed must be a pirate copy.",0,Negative,train,amazon
"After and hour and I couldnt take The Hours anymore and shut it off. It's a shame the movie is so long, boring and moves nowhere. The acting is excellent, especially by Moore.",0,Negative,train,amazon
"This was a very cheap caliper and it definitely shows. Functionality-wise it is perfect for my Graphics Communication class but the case came in a white cardboard sleeve with nothing written on it. The inside of the case had slots for accessories that weren't included (they never said any accessories would be included but it's unprofessional in my opinion). Also, the caliper was covered in oil, presumably as a lubricant but even the digital read out was oily, I had to take a cloth to it before I could use i",1,Positive,train,amazon
It is a very well organized book. It is a must read for lex and yacc users. Yet it lacks some detailed infomation about debugging .,1,Positive,train,amazon
"The drama was great, but the product I bought had severe scratches and I had to give up 1/2 of contents.",0,Negative,train,amazon
No Answers! The puzzle here isn't finding the way out. It's attempting to stay fucused on what passage way you're in! The drawings should have been MUCH larger ........MUCH larger. Not the Ultimate Maze but the Ultimate Disappointment.,0,Negative,train,amazon
"I was leery after hearing that it kept products lukewarm, but I tried it anyway. My beverages actually got hotter once put on the warmer! I have to turn it off after a while or it gets too hot!",1,Positive,train,amazon
I bought this book because it had chapters on different methods of birthing. Well it basically just tells you the history of birthing and a history of the methods. Nothing about tips or even how the methods differ!The only thing I learned is that back in the day going to the hospital to deliver a baby meant you were going to most likely die.,0,Negative,train,amazon
"THE LP DEFINITELY MAYBE, AND ITS EVIDENT SUCCESS, IS A SYMBOL OF THE CULTURE OF MEDIOCRITY WHICH ENSWATHES BRITISH CULTURE. IT IS BUT ONE EXAMPLE OF THE FALL OF THE UNITED KINGDOM FROM GREATNESS TO LAUGHING STOCK.",0,Negative,train,amazon
"There is nothing quite like a true inside look into the chambers of British Monarchy.I found myself getting swept in the dark, dank castles where Phillipa Gregory sat,watched and wrote her novel while Anne Boleyn made her manipulative moves to ensnare the infamous King Henry VIII.I became so totally engrossed in this authentically written piece of literature that I often lost track of the fact that I really lived in 21st Century America.Phillipa Gregory is a master of her craft, may she continue to write so",1,Positive,train,amazon
"I wanted to see a good old-fashioned western with Calvary v. Indians, but I apparently didn't have a high enough standard for the adjective good. This movie is about as low budget as they come. The battle scenes were almost comical. A member of the beleaguered army fort would observe with great fear, ""The Indians are forming to attack!"" Cut camera to the Indian charge and you witness a whole hoard of all of 12 to 15 Indians. Heck, half the time the Calvary outnumbered the Indians AND they were armed with re",0,Negative,train,amazon
"I could almost overlook the theory that ""shoulder viruses (specific for each shoulder)"" cause tense shoulders, but when I find multiple instances of diagrams with mislabled muscles, I have to give this book the heave-ho. What practicing massage therapist thinks the gluteus minimus is on the front of the body, or that the levator scapulae is ""scalenes""? The therapy might work, but the theory seems to be on shaky terrain.",0,Negative,train,amazon
"""The Rabbi's Cat,"" by French artist and filmmaker Joann Sfar, is a whimsical, charming fable featuring a rabbi, his lovely daughter, and a host of other characters headed by a talking cat. Both protagonist and narrator, the cat often acts as a Greek chorus who comments, often sardonically, on the actions of the humans around him. Set in pre-World War II Algeria, with a lengthy detour to Paris, the beautifully illustrated narrative depicts a richly diverse world in which individuals seek to preserve their tr",1,Positive,train,amazon
"Great album. ""The Lovesong Writer"" is an incredible song. The sound is so retro, yet haunting at the same time. At a time where good music is hard to come by, Thursday delivers.",1,Positive,train,amazon
"The first movie in the series is good, but, Road Warrior is better. but does that mean it`s bad? Heck no! This is actually one of the best of the sci-fi genre.It`s about this guy named Max, (duh!) who gets pissed at this motorcycle gang for killing his friend and family and seeks his hellish revenge.",1,Positive,train,amazon
I cannot see what would make anyone want to read this book. The characters are so self centered and shallow. The casualness with which the characters drop into bed with one another and their total lack of regard for how their actions impact on others disgust me. I hope never to meet characters like this in real life. I doubt serioulsy if I'll spend the time to read any other of Trollope's books.,0,Negative,train,amazon
It arrived in good condition and within the time parameters you promised.Thanks,1,Positive,train,amazon
"...is the script. I am amazed at the rave reviews below. I envy their ability to laugh at jokes that wouldn't pass muster at Mad Magazine. The direction, by a theater director who seems to understand nothing about film, is flat and awkward. It's as if everyone, including the wonderful (and wasted) cast, conspired to snuff what little comedic potential there may have been in the script. As a supposed satire of mystery novels, the film is obliged to be more clever than the average novel it parodies, yet there",0,Negative,train,amazon
"This is a great game for the psp. For those of you that are Final Fantasy fans this game plays like Final Fantasy Tactics.You can play either the side of Moria or the Fellowship. Some reviews call this a short game. If you only play it once with out getting everthing for your heros, it is. However I'm taking the time to get everthing and the memory stick claims I have about nine hours play time. I still don't have all the Moria skills. I still need to lv the side of the fellowship and get there skills. I be",1,Positive,train,amazon
