text,label,label_name,split,dataset
a dreary tract,0,Negative,train,sst2
the inspiration of the original,1,Positive,train,sst2
"waydowntown may not be an important movie , or even a good one , but it provides a nice change of mindless pace in collision with the hot oscar season currently underway",1,Positive,train,sst2
the screen to attract and sustain an older crowd,1,Positive,train,sst2
been smoother or more confident,1,Positive,train,sst2
unbalanced,0,Negative,train,sst2
to the head of the class of women 's films,1,Positive,train,sst2
"the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are",1,Positive,train,sst2
brother hoffman 's script stumbles over a late-inning twist that just does n't make sense,0,Negative,train,sst2
'm actually having a hard time believing people were paid to make it,0,Negative,train,sst2
increasingly diverse french director,1,Positive,train,sst2
... manages to deliver a fair bit of vampire fun .,1,Positive,train,sst2
"that effectively combines two surefire , beloved genres",1,Positive,train,sst2
a good noir,1,Positive,train,sst2
bravery,1,Positive,train,sst2
delightful stimulus,1,Positive,train,sst2
feeling like you 've completely lowered your entertainment standards,0,Negative,train,sst2
"with each of her three protagonists , miller eloquently captures the moment when a woman 's life , out of a deep-seated , emotional need , is about to turn onto a different path .",1,Positive,train,sst2
showing honest emotions .,1,Positive,train,sst2
"about this silly , outrageous , ingenious thriller",1,Positive,train,sst2
just plain,0,Negative,train,sst2
"picked me up , swung me around ,",1,Positive,train,sst2
inject some real vitality and even art,1,Positive,train,sst2
is in bad need of major acting lessons and maybe a little coffee .,0,Negative,train,sst2
humorless,0,Negative,train,sst2
"become a major-league leading lady , ( but )",1,Positive,train,sst2
run-of-the-mill singles blender,0,Negative,train,sst2
a personal low,0,Negative,train,sst2
"scarily funny , sorrowfully sympathetic to the damage it surveys",1,Positive,train,sst2
of the year 's worst cinematic tragedies,0,Negative,train,sst2
in the right direction,1,Positive,train,sst2
been richer and more observant if it were less densely plotted,0,Negative,train,sst2
"this film for its harsh objectivity and refusal to seek our tears , our sympathies",1,Positive,train,sst2
much like its easily dismissive,0,Negative,train,sst2
with an eye on preserving a sense of mystery,1,Positive,train,sst2
draws on an elegant visual sense and a talent,1,Positive,train,sst2
ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .,1,Positive,train,sst2
seem great to knock back a beer with but they 're simply not funny performers .,0,Negative,train,sst2
to spoof both black and white stereotypes equally,1,Positive,train,sst2
the marvelous first 101 minutes have to be combined with the misconceived final 5,1,Positive,train,sst2
succeeds .,1,Positive,train,sst2
a tasty appetizer that leaves you wanting more .,1,Positive,train,sst2
bogged down by an overly sillified plot and stop-and-start pacing .,0,Negative,train,sst2
her third feature will be something to behold,1,Positive,train,sst2
a saga,1,Positive,train,sst2
rotting underbelly,0,Negative,train,sst2
been lost in the translation,0,Negative,train,sst2
of true inspiration,1,Positive,train,sst2
"a highly spirited , imaginative kid 's movie",1,Positive,train,sst2
ultimately hollow mockumentary,0,Negative,train,sst2
", lan yu never catches dramatic fire .",0,Negative,train,sst2
proud,1,Positive,train,sst2
i feel better already .,1,Positive,train,sst2
read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .,1,Positive,train,sst2
holds interest,1,Positive,train,sst2
nail the spirit-crushing ennui of denuded urban living without giving in to it,1,Positive,train,sst2
the sequel,1,Positive,train,sst2
are so spot on,1,Positive,train,sst2
the hackneyed story,0,Negative,train,sst2
you believe that the shocking conclusion is too much of a plunge,0,Negative,train,sst2
that hitler 's destiny was shaped by the most random of chances,0,Negative,train,sst2
this stuck pig,0,Negative,train,sst2
a film less,0,Negative,train,sst2
straight out of a cellular phone commercial,0,Negative,train,sst2
"is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all .",0,Negative,train,sst2
is wondrously creative,1,Positive,train,sst2
"like the rugrats movies , the wild thornberrys movie does n't offer much more than the series",0,Negative,train,sst2
find their own rhythm and protect each other from the script 's bad ideas and awkwardness .,0,Negative,train,sst2
all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .,0,Negative,train,sst2
great time,1,Positive,train,sst2
half past dead -- or for seagal,0,Negative,train,sst2
", my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures .",0,Negative,train,sst2
"mind-numbingly awful that you hope britney wo n't do it one more time , as far as",0,Negative,train,sst2
"that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness",0,Negative,train,sst2
the man who wrote rocky does not deserve to go down with a ship as leaky as this .,0,Negative,train,sst2
as you watch them clumsily mugging their way through snow dogs,0,Negative,train,sst2
"an exercise in chilling style ,",1,Positive,train,sst2
a half dozen other trouble-in-the-ghetto flicks,0,Negative,train,sst2
ends up falling short as a whole,0,Negative,train,sst2
unsatisfying muddle,0,Negative,train,sst2
", unfaithful is at once intimate and universal cinema .",1,Positive,train,sst2
) utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code,1,Positive,train,sst2
reassures us that he will once again be an honest and loving one .,1,Positive,train,sst2
struggles of the working class to life,1,Positive,train,sst2
"the great pity is that those responsible did n't cut their losses -- and ours -- and retitle it the adventures of direct-to-video nash , and send it to its proper home .",0,Negative,train,sst2
technically sumptuous,1,Positive,train,sst2
a $ 40 million version of a game,0,Negative,train,sst2
uninvolving storytelling,0,Negative,train,sst2
would require many sessions on the couch of dr. freud,0,Negative,train,sst2
writer-director randall wallace has bitten off more than he or anyone else could chew,0,Negative,train,sst2
"will absolutely crack you up with her crass , then gasp for gas , verbal deportment",1,Positive,train,sst2
to enjoy its own transparency,1,Positive,train,sst2
) are such a companionable couple,1,Positive,train,sst2
a single iota worse,0,Negative,train,sst2
nothing but an episode of smackdown,0,Negative,train,sst2
a movie ever could be,1,Positive,train,sst2
is plenty of room for editing,0,Negative,train,sst2
an enjoyable experience .,1,Positive,train,sst2
demanding than it needs to be,0,Negative,train,sst2
usual worst,0,Negative,train,sst2
graceless and ugly,0,Negative,train,sst2
move over bond ; this girl deserves a sequel,1,Positive,train,sst2
bad direction and bad acting,0,Negative,train,sst2
to be in a contest to see who can out-bad-act the other,0,Negative,train,sst2
the lovable-loser protagonist,1,Positive,train,sst2
are not at all entertaining,0,Negative,train,sst2
"buried somewhere inside its fabric , but never clearly seen or felt",0,Negative,train,sst2
"like a mere excuse for the wan , thinly sketched story",0,Negative,train,sst2
"proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",0,Negative,train,sst2
"to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success",1,Positive,train,sst2
crippled children,0,Negative,train,sst2
white 's dry wit,1,Positive,train,sst2
a wretched movie that reduces the second world war to one man 's quest to find an old flame .,0,Negative,train,sst2
big stars and,1,Positive,train,sst2
barely defensible sexual violence to keep it interested,0,Negative,train,sst2
nationwide blight,0,Negative,train,sst2
"of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity",0,Negative,train,sst2
odoriferous thing,0,Negative,train,sst2
is neither light nor magical enough to bring off this kind of whimsy .,0,Negative,train,sst2
the way a good noir should,1,Positive,train,sst2
the dry humor,0,Negative,train,sst2
"is advised to take the warning literally , and log on to something more user-friendly",0,Negative,train,sst2
its moment,0,Negative,train,sst2
oppressively,0,Negative,train,sst2
"a creepy , intermittently powerful study of a self-destructive man ... about as unsettling to watch as an exploratory medical procedure or an autopsy .",1,Positive,train,sst2
with really solid performances by ving rhames and wesley snipes,1,Positive,train,sst2
really has no place to go since simone is not real,0,Negative,train,sst2
ararat feels like a book report,0,Negative,train,sst2
"if you give a filmmaker an unlimited amount of phony blood , nothing good can happen",0,Negative,train,sst2
a sterling ensemble cast,1,Positive,train,sst2
ms. hutchins is talented enough and charismatic enough to make us care about zelda 's ultimate fate .,1,Positive,train,sst2
psychologically revealing,1,Positive,train,sst2
"older men drink to excess , piss on trees , b.s. one another and put on a show in drag",0,Negative,train,sst2
choppy ending,0,Negative,train,sst2
"show more of the dilemma , rather than have his characters stage shouting",0,Negative,train,sst2
that film buffs will eat up like so much gelati,1,Positive,train,sst2
lies in the utter cuteness of stuart and margolo,1,Positive,train,sst2
"once playful and haunting ,",1,Positive,train,sst2
warm and fuzzy,1,Positive,train,sst2
something both ugly and mindless,0,Negative,train,sst2
"is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own",0,Negative,train,sst2
bad improvisation exercise,0,Negative,train,sst2
squanders the charms of stars hugh grant and sandra bullock .,0,Negative,train,sst2
wreckage,0,Negative,train,sst2
the park,1,Positive,train,sst2
a heartfelt conviction,1,Positive,train,sst2
rates as an exceptional thriller,1,Positive,train,sst2
's a very tasteful rock and roll movie,1,Positive,train,sst2
"half-lit , sometimes creepy intimacy",0,Negative,train,sst2
"did , with a serious minded patience , respect and affection",1,Positive,train,sst2
in search of purpose or even a plot,0,Negative,train,sst2
"gives us episodic choppiness , undermining the story 's emotional thrust .",0,Negative,train,sst2
"inhabit that special annex of hell where adults behave like kids ,",0,Negative,train,sst2
"sly , sophisticated and surprising .",1,Positive,train,sst2
slippery self-promoter,0,Negative,train,sst2
an immensely entertaining look,1,Positive,train,sst2
a road-trip drama,0,Negative,train,sst2
there 's no reason to miss interview with the assassin,1,Positive,train,sst2
"ratliff 's two previous titles , plutonium circus and purgatory county show his penchant for wry , contentious configurations ,",1,Positive,train,sst2
on its own staggeringly unoriginal terms,0,Negative,train,sst2
this director 's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,0,Negative,train,sst2
some of the more overtly silly dialogue,0,Negative,train,sst2
"a summer entertainment adults can see without feeling embarrassed , but it could have been more .",1,Positive,train,sst2
brilliantly constructed work,1,Positive,train,sst2
"'s a film with an idea buried somewhere inside its fabric , but never clearly seen or felt",0,Negative,train,sst2
resurrecting performers who rarely work in movies now ...,1,Positive,train,sst2
"in a doctor 's office , emergency room , hospital bed or insurance company office",0,Negative,train,sst2
more than she can handle,0,Negative,train,sst2
starts off witty and sophisticated and,1,Positive,train,sst2
mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time,0,Negative,train,sst2
"to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy",1,Positive,train,sst2
has done excellent work here .,1,Positive,train,sst2
its seas of sand to the fierce grandeur of its sweeping battle scenes,1,Positive,train,sst2
... deliver a riveting and surprisingly romantic ride .,1,Positive,train,sst2
contrasting the sleekness of the film 's present with the playful paranoia of the film 's past,1,Positive,train,sst2
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream",1,Positive,train,sst2
"director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things ,",1,Positive,train,sst2
"boldly , confidently orchestrated , aesthetically and sexually",1,Positive,train,sst2
safe as to often play like a milquetoast movie of the week blown up for the big screen,0,Negative,train,sst2
"reign of fire never comes close to recovering from its demented premise , but",0,Negative,train,sst2
just about more stately than any contemporary movie this year ...,1,Positive,train,sst2
greatest star wattage,1,Positive,train,sst2
of extremely talented musicians,1,Positive,train,sst2
peevish and gimmicky,0,Negative,train,sst2
a decent draft in the auditorium might blow it off the screen,0,Negative,train,sst2
... a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs .,1,Positive,train,sst2
anyone can relate,1,Positive,train,sst2
about issues most adults have to face in marriage,1,Positive,train,sst2
showtime deserves the hook .,0,Negative,train,sst2
"a step further , richer",1,Positive,train,sst2
"great fun , full of the kind of energy it 's documenting",1,Positive,train,sst2
dishonest and,0,Negative,train,sst2
the script is about as interesting as a recording of conversations at the wal-mart checkout line,0,Negative,train,sst2
"winning , heartwarming yarn",1,Positive,train,sst2
the scariest guy you 'll see all summer,1,Positive,train,sst2
of what 's on saturday morning tv especially the pseudo-educational stuff we all ca n't stand,0,Negative,train,sst2
pleasant tale,1,Positive,train,sst2
those exceedingly rare films in which the talk alone is enough to keep us,1,Positive,train,sst2
can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed,0,Negative,train,sst2
had a sense of humor,1,Positive,train,sst2
moments of promise,1,Positive,train,sst2
"riveting , brisk delight",1,Positive,train,sst2
provide an intense experience when splashed across the immense imax screen,1,Positive,train,sst2
comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness,0,Negative,train,sst2
"exposé , the film ( at 80 minutes ) is actually quite entertaining .",1,Positive,train,sst2
for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem,1,Positive,train,sst2
that surprises or delights,1,Positive,train,sst2
exit sign,0,Negative,train,sst2
teeth-gnashing actorliness,0,Negative,train,sst2
"a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .",1,Positive,train,sst2
is a sweet and modest and ultimately winning story .,1,Positive,train,sst2
( reaches ) wholly believable and heart-wrenching depths of despair .,1,Positive,train,sst2
britney spears ' phoniness,0,Negative,train,sst2
"metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story",1,Positive,train,sst2
nothing in it to engage children emotionally,0,Negative,train,sst2
made the full monty a smashing success ... but,1,Positive,train,sst2
"makes this man so watchable is a tribute not only to his craft , but to his legend",1,Positive,train,sst2
for damon/bourne or his predicament,1,Positive,train,sst2
develop her own film language with conspicuous success,1,Positive,train,sst2
lively and engaging examination,1,Positive,train,sst2
colors the picture in some evocative shades,1,Positive,train,sst2
"an abused , inner-city autistic",0,Negative,train,sst2
in such a potentially sudsy set-up,0,Negative,train,sst2
value can not be denied,1,Positive,train,sst2
carries us effortlessly from darkness,1,Positive,train,sst2
shows all the signs of rich detail condensed into a few evocative images and striking character traits,1,Positive,train,sst2
"a moldy-oldie , not-nearly - as-nasty - as-it",0,Negative,train,sst2
enjoy the ride,1,Positive,train,sst2
"in its place a sweetness , clarity and emotional openness that recalls the classics of early italian neorealism",1,Positive,train,sst2
all bluster and cliché,0,Negative,train,sst2
it looks good,1,Positive,train,sst2
the gallic ` tradition of quality,1,Positive,train,sst2
ignite sparks,1,Positive,train,sst2
the young stars are too cute ; the story and ensuing complications are too manipulative,0,Negative,train,sst2
its impressive images of crematorium chimney fires and stacks of dead bodies,1,Positive,train,sst2
both exude an air of dignity that 's perfect for the proud warrior that still lingers in the souls of these characters .,1,Positive,train,sst2
remains,0,Negative,train,sst2
unless you 're an absolute raving star wars junkie,0,Negative,train,sst2
sick character,0,Negative,train,sst2
the pianist like a surgeon mends a broken heart ; very meticulously but without any passion,0,Negative,train,sst2
a number of holes,0,Negative,train,sst2
it may be because teens are looking for something to make them laugh .,1,Positive,train,sst2
"'s ) quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin",1,Positive,train,sst2
what a reckless squandering,0,Negative,train,sst2
"4ever has the same sledgehammer appeal as pokemon videos ,",0,Negative,train,sst2
may also be the best sex comedy about environmental pollution ever made,1,Positive,train,sst2
", love .",1,Positive,train,sst2
"poignancy , and intelligence",1,Positive,train,sst2
delivers real bump-in - the-night chills,1,Positive,train,sst2
", sum up the strange horror of life in the new millennium",1,Positive,train,sst2
"documented the cruelty and suffering he has found with an devastating , eloquent clarity",1,Positive,train,sst2
"as enlightening , insightful and entertaining as grant 's two best films",1,Positive,train,sst2
icily brilliant,1,Positive,train,sst2
in a grisly sort of way,0,Negative,train,sst2
insightful about kissinger 's background and history,1,Positive,train,sst2
", stuart little 2 is a light , fun cheese puff of a movie .",1,Positive,train,sst2
that things fall apart,0,Negative,train,sst2
few sequels,0,Negative,train,sst2
the fact that it is n't very good,0,Negative,train,sst2
complete waste,0,Negative,train,sst2
"although ... visually striking and slickly staged , it 's also cold , gray , antiseptic and emotionally desiccated .",0,Negative,train,sst2
superficial humor,0,Negative,train,sst2
be this good,1,Positive,train,sst2
the action sequences -- clearly the main event -- are surprisingly uninvolving,0,Negative,train,sst2
set the cause of woman warriors back decades,0,Negative,train,sst2
leaves a bitter taste .,0,Negative,train,sst2
is still a deeply moving effort to put a human face on the travail of thousands of vietnamese .,1,Positive,train,sst2
"from the opening strains of the average white band 's `` pick up the pieces '' , you can feel the love .",1,Positive,train,sst2
"the dramatic scenes are frequently unintentionally funny ,",0,Negative,train,sst2
it has that rare quality of being able to creep the living hell out of you ...,1,Positive,train,sst2
"entertaining from start to finish , featuring a fall from grace that still leaves shockwaves",1,Positive,train,sst2
's finally been given a part worthy of her considerable talents,1,Positive,train,sst2
"its new england characters , most of whom wander about in thick clouds of denial",0,Negative,train,sst2
"a high-end john hughes comedy ,",1,Positive,train,sst2
"though a touch too arthouse 101 in its poetic symbolism , heaven proves to be a good match of the sensibilities of two directors .",1,Positive,train,sst2
strangely tempting bouquet,1,Positive,train,sst2
rarely has sex on screen been so aggressively anti-erotic .,0,Negative,train,sst2
"are immaculate , with roussillon providing comic relief .",1,Positive,train,sst2
a low-rent retread of the alien,0,Negative,train,sst2
it 's unburdened by pretensions to great artistic significance,1,Positive,train,sst2
it 's impossible to care who wins,0,Negative,train,sst2
"to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny",0,Negative,train,sst2
the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention,0,Negative,train,sst2
than sketches ... which leaves any true emotional connection or identification frustratingly out of reach,0,Negative,train,sst2
self-indulgent and maddening,0,Negative,train,sst2
legal battle,0,Negative,train,sst2
was only,0,Negative,train,sst2
juicy role,1,Positive,train,sst2
"adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service . '",1,Positive,train,sst2
"needed sweeping , dramatic , hollywood moments to keep us",0,Negative,train,sst2
", still manages at least a decent attempt at meaningful cinema",1,Positive,train,sst2
hackery,0,Negative,train,sst2
taking up the current teen movie concern with bodily functions,1,Positive,train,sst2
to waste their time,0,Negative,train,sst2
"movie that comes along only occasionally , one so unconventional , gutsy and perfectly",1,Positive,train,sst2
i 'll buy the soundtrack .,1,Positive,train,sst2
will probably be in wedgie heaven .,0,Negative,train,sst2
held my interest precisely,1,Positive,train,sst2
a believable mother/daughter pair,1,Positive,train,sst2
is of the darkest variety,0,Negative,train,sst2
's depressing to see how far herzog has fallen,0,Negative,train,sst2
"is a question for philosophers , not filmmakers ; all the filmmakers need to do",1,Positive,train,sst2
with its unflinching gaze a measure of faith in the future,1,Positive,train,sst2
be another shameless attempt by disney to rake in dough from baby boomer families,0,Negative,train,sst2
"warm , moving",1,Positive,train,sst2
leatherbound,1,Positive,train,sst2
"... with the gifted pearce on hand to keep things on semi-stable ground dramatically , this retooled machine is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself .",1,Positive,train,sst2
biggest,1,Positive,train,sst2
"the story , once it gets rolling , is nothing short of a great one .",1,Positive,train,sst2
dreamy,1,Positive,train,sst2
"but disintegrates into a dreary , humorless soap opera",0,Negative,train,sst2
makes sure the salton sea works the way a good noir should,1,Positive,train,sst2
than like a bottom-feeder sequel in the escape from new york series,0,Negative,train,sst2
of old-fashioned hollywood magic,1,Positive,train,sst2
enthrall the whole family,1,Positive,train,sst2
"attempts to be grandiloquent , but ends up merely pretentious -- in a grisly sort of way .",0,Negative,train,sst2
"well , it probably wo n't have you swinging from the trees hooting it 's praises ,",0,Negative,train,sst2
from a surprisingly sensitive script co-written,1,Positive,train,sst2
found writer-director mitch davis 's wall of kitsch hard going .,0,Negative,train,sst2
aground after being snared in its own tangled plot,0,Negative,train,sst2
likely to cause massive cardiac arrest if taken in large doses,0,Negative,train,sst2
and weakly acted,0,Negative,train,sst2
"at the end , when the now computerized yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .",1,Positive,train,sst2
is oscar-worthy,1,Positive,train,sst2
nair does n't treat the issues lightly .,1,Positive,train,sst2
"find it with ring , an indisputably spooky film ; with a screenplay to die for",1,Positive,train,sst2
splendid-looking as this particular film,1,Positive,train,sst2
so perfect,1,Positive,train,sst2
"director lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve",1,Positive,train,sst2
's contrived and predictable,0,Negative,train,sst2
triumphant,1,Positive,train,sst2
"stuart little 2 is a light , fun cheese puff of a movie .",1,Positive,train,sst2
glimpse into the mysteries of human behavior,1,Positive,train,sst2
such a dependable concept was botched in execution,0,Negative,train,sst2
"complex , politically charged tapestry",1,Positive,train,sst2
weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens,0,Negative,train,sst2
before landing squarely on `` stupid '',0,Negative,train,sst2
director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard,1,Positive,train,sst2
"celebrates the group 's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his ` angels of light . '",1,Positive,train,sst2
for a film that has nothing,0,Negative,train,sst2
actor michel serrault,1,Positive,train,sst2
"with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable `` formula 51 '' is somewhat entertaining ,",1,Positive,train,sst2
win,1,Positive,train,sst2
gentle but insistent sincerity,1,Positive,train,sst2
"the jokes are sophomoric , stereotypes are sprinkled everywhere and",0,Negative,train,sst2
this gutter romancer 's,0,Negative,train,sst2
a finely tuned mood,1,Positive,train,sst2
i do n't think that a.c. will help this movie one bit,0,Negative,train,sst2
is so warm and fuzzy you might be able to forgive its mean-spirited second half,1,Positive,train,sst2
an adrenaline boost,1,Positive,train,sst2
86 minutes too long,0,Negative,train,sst2
"makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality",1,Positive,train,sst2
cascade over the screen effortlessly,1,Positive,train,sst2
"confusion is one of my least favorite emotions , especially when i have to put up with 146 minutes of it .",0,Negative,train,sst2
the shallow sensationalism characteristic,0,Negative,train,sst2
makes your teeth hurt,0,Negative,train,sst2
the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and,0,Negative,train,sst2
film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly,0,Negative,train,sst2
"in a sense , that 's a liability .",0,Negative,train,sst2
current innovators,1,Positive,train,sst2
"a superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find",0,Negative,train,sst2
as good,1,Positive,train,sst2
seem one-dimensional,0,Negative,train,sst2
a welcome relief from baseball movies that try too hard to be mythic,1,Positive,train,sst2
misfire,0,Negative,train,sst2
that it churns up not one but two flagrantly fake thunderstorms to underscore the action,0,Negative,train,sst2
the weight of too many story lines,0,Negative,train,sst2
"of the universal themes , earnest performances",1,Positive,train,sst2
"powerful , chilling , and affecting study",1,Positive,train,sst2
i imagined a movie ever could be,1,Positive,train,sst2
action and,1,Positive,train,sst2
is likely to find compelling,1,Positive,train,sst2
brosnan 's finest non-bondish performance,1,Positive,train,sst2
i spy has all the same problems the majority of action comedies have .,0,Negative,train,sst2
"played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman ca n't save it",0,Negative,train,sst2
loses its fire,0,Negative,train,sst2
looks fake,0,Negative,train,sst2
escape the shackles of its own clichés to be the best espionage picture to come out in weeks,1,Positive,train,sst2
"on the granger movie gauge of 1 to 10 , the powerpuff girls is a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience .",1,Positive,train,sst2
some intriguing questions about the difference between human and android life,1,Positive,train,sst2
an american,1,Positive,train,sst2
by a set of heartfelt performances,1,Positive,train,sst2
is a rancorous curiosity : a movie without an apparent audience .,0,Negative,train,sst2
manages not only,1,Positive,train,sst2
"is even more embracing than monty ,",1,Positive,train,sst2
stand as intellectual masterpieces next to the scorpion king .,1,Positive,train,sst2
flatly,0,Negative,train,sst2
a moving and weighty depiction of one family 's attempts to heal after the death of a child .,1,Positive,train,sst2
to a small star with big heart,1,Positive,train,sst2
in a poorly,0,Negative,train,sst2
now here 's a sadistic bike flick that would have made vittorio de sica proud .,1,Positive,train,sst2
're gon na like this movie,1,Positive,train,sst2
adorably,1,Positive,train,sst2
romanticized rendering,1,Positive,train,sst2
given this movie a rating of zero,0,Negative,train,sst2
will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .,1,Positive,train,sst2
the genuinely funny jokes,1,Positive,train,sst2
revelation,1,Positive,train,sst2
"carried out by men of marginal intelligence ,",0,Negative,train,sst2
the horror fan,1,Positive,train,sst2
made a more sheerly beautiful film,1,Positive,train,sst2
"loose , poorly structured film",0,Negative,train,sst2
is oppressively heavy .,0,Negative,train,sst2
support the premise other than fling gags at it to see which ones shtick,0,Negative,train,sst2
their quirky inner selves,1,Positive,train,sst2
a remarkable piece,1,Positive,train,sst2
scored and powered by a set of heartfelt performances,1,Positive,train,sst2
numbing,0,Negative,train,sst2
the film is a very good viewing alternative for young women .,1,Positive,train,sst2
", it should pay reparations to viewers .",0,Negative,train,sst2
"the depicted events dramatic , funny and poignant",1,Positive,train,sst2
seems like someone going through the motions .,0,Negative,train,sst2
amused and entertained by the unfolding of bielinsky 's,1,Positive,train,sst2
recommend waiting for dvd and just skipping straight to her scenes,0,Negative,train,sst2
this date-night diversion will definitely win some hearts,1,Positive,train,sst2
it a party worth attending,1,Positive,train,sst2
paul cox needed to show it .,0,Negative,train,sst2
tortured,0,Negative,train,sst2
engaging as it is revealing,1,Positive,train,sst2
with its moving story,1,Positive,train,sst2
"a guilty-pleasure , daytime-drama sort of fashion",1,Positive,train,sst2
`` soon-to-be-forgettable '' section,0,Negative,train,sst2
an overripe episode of tv 's dawson 's creek and,0,Negative,train,sst2
gaping enough to pilot,1,Positive,train,sst2
traditionally structured,1,Positive,train,sst2
's rare to find a film to which the adjective ` gentle ' applies,1,Positive,train,sst2
a powerful sequel and one of the best films of the year .,1,Positive,train,sst2
humor,1,Positive,train,sst2
"'s as comprehensible as any dummies guide , something even non-techies can enjoy .",1,Positive,train,sst2
the end sum of all fears morphs into a mundane '70s disaster flick .,0,Negative,train,sst2
at least funny,1,Positive,train,sst2
alternates between deadpan comedy and heartbreaking,1,Positive,train,sst2
is less successful on other levels,0,Negative,train,sst2
", no one can hear you snore",0,Negative,train,sst2
to the core,1,Positive,train,sst2
predictable plotting and,0,Negative,train,sst2
many definitions of ` time waster ',0,Negative,train,sst2
compatible,1,Positive,train,sst2
a certain robustness to this engaging mix of love and bloodletting,1,Positive,train,sst2
an intriguing twist,1,Positive,train,sst2
hugely overwritten,0,Negative,train,sst2
"it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss .",1,Positive,train,sst2
", and intelligence",1,Positive,train,sst2
it recycles every cliché about gays in what is essentially an extended soap opera .,0,Negative,train,sst2
"sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations",0,Negative,train,sst2
intimidated by both her subject matter and the period trappings of this debut venture into the heritage business,0,Negative,train,sst2
unsubtle and,0,Negative,train,sst2
patchy combination of soap opera,0,Negative,train,sst2
so-called satire,0,Negative,train,sst2
flourishes and,1,Positive,train,sst2
"maybe you 'll be lucky , and there 'll be a power outage during your screening so you can get your money back",0,Negative,train,sst2
", intelligence and verve",1,Positive,train,sst2
"'s going to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal",1,Positive,train,sst2
"too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley 's least accessible screed yet .",0,Negative,train,sst2
a man in pain,0,Negative,train,sst2
his cipherlike personality and bad behavior would play fine if the movie knew what to do with him,0,Negative,train,sst2
fessenden has nurtured his metaphors at the expense of his narrative,0,Negative,train,sst2
"indie of the year , so far",1,Positive,train,sst2
"to sort the bad guys from the good , which is its essential problem",0,Negative,train,sst2
a funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .,1,Positive,train,sst2
it reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it .,0,Negative,train,sst2
